,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,TB,Press,Sw,Crs,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA90,PL,Drib,sSh,Fld,Def,GCA90,PL.1,PD.1,Drib.1,gSh,Fld.1,Def.1,Cluster
1006,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FW,Monaco,fr Ligue 1,24.0,1996.0,0.05135135135135136,0.27999999999999997,0.34513274336283184,0.37549407114624506,0.5083102493074791,0.34452296819787986,0.37549407114624506,0.5757575757575757,0.42,0.3616236162361623,0.1810344827586207,0.2333333333333333,0.2692307692307693,1.0892857142857142,1.0892857142857142,0.40111642743221687,0.4903314917127071,0.14158305462653284,0.380746887966805,0.4834621329211747,0.3612426035502959,0.37260638297872345,0.20444915254237284,0.42017937219730944,0.4735408560311284,0.2175777063236871,0.33852459016393444,0.5820359281437125,0.17177914110429446,1.0,0.7843137254901961,1.5428571428571431,0.8301369863013698,0.16342412451361868,0.3660130718954248,0.3652173913043478,0.3414634146341463,0.42143906020558003,0.3505154639175258,0.6182481751824819,0.4372759856630824,0.6,0.4256637168141593,0.36724137931034484,0.6302197802197803,0.09842767295597483,0.6003076923076922,0.21896162528216706,0.05813953488372093,0.09578544061302682,0.5617977528089888,0.9473684210526315,0.41806020066889626,0.4555256064690027,0.39903264812575573,0.22941176470588234,0.21186440677966104,0.2023809523809524,0.0,0.23529411764705882,0.8559322033898306,0.49019607843137253,1.0,0.0,0.0,0.0,0.5333333333333333,5
1041,Jack Grealish\Jack-Grealish,eng ENG,FW,Aston Villa,eng Premier League,24.0,1995.0,0.3864864864864865,0.16666666666666666,0.30088495575221236,0.25296442687747034,0.37396121883656513,0.30035335689045933,0.25296442687747034,0.3636363636363636,0.35,0.2841328413284133,0.12931034482758622,0.16666666666666666,0.23076923076923075,0.8928571428571428,0.8928571428571428,0.42822966507177035,0.4350828729281767,0.24972129319955405,0.38514522821576763,0.5922720247295209,0.3997041420118344,0.39654255319148934,0.22775423728813557,0.46950672645739905,0.4463035019455253,0.3365487674169346,0.2803278688524591,0.3485029940119761,0.3323108384458078,0.5394736842105263,0.6862745098039215,0.7142857142857143,0.936986301369863,0.4267185473411154,0.644880174291939,0.1391304347826087,0.6914103923647933,0.4096916299559472,0.16494845360824742,0.5,0.2132616487455197,0.4811881188118812,0.468141592920354,0.36724137931034484,0.2802197802197802,0.03993710691823899,0.588,0.1399548532731377,0.11511627906976744,0.06130268199233717,0.1797752808988764,0.37426900584795314,0.4648829431438126,0.3773584905660377,0.6469165659008465,0.8196078431372551,0.2796610169491526,0.09523809523809525,0.5056179775280899,0.11764705882352941,0.728813559322034,0.6862745098039215,0.0,0.0,0.0,0.5,0.26666666666666666,5
1188,Josip Iličić\Josip-Ilicic,si SVN,FW,Atalanta,it Serie A,32.0,1988.0,0.1891891891891892,0.2333333333333333,0.536283185840708,0.3952569169960475,0.33102493074792244,0.5371024734982333,0.3952569169960475,0.21212121212121213,0.22,0.39852398523985233,0.2586206896551725,0.2333333333333333,0.15384615384615388,0.8035714285714285,0.7499999999999999,0.5653907496012759,0.6298342541436462,0.20401337792642144,0.5748547717842324,0.8064914992272025,0.49142011834319527,0.4922872340425532,0.23093220338983048,0.5681614349775785,0.6252918287937743,0.24115755627009655,0.5524590163934426,0.6778443113772455,0.3343558282208589,0.6973684210526316,0.9019607843137255,0.7428571428571429,1.0,0.5045395590142672,1.0,0.8695652173913044,0.8324496288441147,0.6240822320117475,0.422680412371134,0.47372262773722634,0.632616487455197,0.7346534653465346,0.6097345132743364,0.4913793103448276,0.5368131868131869,0.753930817610063,0.12876923076923077,0.056433408577878104,0.04069767441860465,0.20306513409961688,0.1348314606741573,0.6549707602339181,0.6387959866220735,0.5606469002695418,0.6336154776299879,0.7647058823529413,0.3474576271186441,0.34523809523809523,0.46067415730337075,0.0,1.0,0.7450980392156863,0.0,0.6666666666666666,0.4,0.5,0.0,5
1196,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FW,Napoli,it Serie A,29.0,1991.0,0.5891891891891892,0.39999999999999997,0.7008849557522124,0.47430830039525695,0.3005540166204986,0.6978798586572438,0.47430830039525695,0.2727272727272727,0.3,0.4428044280442805,0.41379310344827586,0.3111111111111111,0.15384615384615388,0.9285714285714285,0.8749999999999999,0.6052631578947368,0.6187845303867402,0.2642140468227424,0.5955186721991701,0.639258114374034,0.5357988165680474,0.5055851063829787,0.27648305084745756,0.6399103139013452,0.6369649805447472,0.31618435155412655,0.5229508196721312,0.6239520958083833,0.35173824130879344,0.32894736842105265,0.5098039215686274,0.5142857142857143,0.5506849315068493,0.4345006485084306,0.6034858387799564,0.3565217391304348,0.5652173913043479,0.6020558002936858,0.2577319587628866,0.4773722627737226,0.5519713261648745,0.398019801980198,0.6061946902654868,0.46810344827586203,0.5148351648351649,0.03836477987421384,0.7987692307692308,0.16027088036117382,0.15000000000000002,0.09578544061302682,0.5280898876404494,0.38596491228070173,0.5284280936454848,0.3099730458221024,0.4812575574365175,0.5352941176470589,0.3728813559322034,0.6785714285714285,0.06741573033707865,0.38235294117647056,0.4491525423728814,0.34313725490196073,0.07142857142857142,0.2222222222222222,0.3,0.0,0.0,5
1219,Adnan Januzaj\Adnan-Januzaj,be BEL,FW,Real Sociedad,es La Liga,25.0,1995.0,0.03513513513513515,0.2333333333333333,0.3982300884955752,0.29249011857707513,0.3227146814404432,0.39752650176678445,0.29249011857707513,0.0909090909090909,0.11,0.4723247232472324,0.36206896551724144,0.24444444444444444,0.2692307692307693,0.5892857142857142,0.48214285714285715,0.43779904306220097,0.5096685082872928,0.17056856187290975,0.44398340248962653,0.7298299845440496,0.38491124260355036,0.37526595744680846,0.23728813559322023,0.4470852017937219,0.46186770428015567,0.2765273311897107,0.41639344262295086,0.6778443113772455,0.19325153374233128,0.5789473684210527,0.7647058823529412,0.6857142857142857,0.5808219178082192,0.3450064850843061,0.7320261437908496,0.6173913043478261,0.5874867444326617,0.4684287812041117,0.6391752577319588,0.4890510948905109,0.5716845878136201,0.7366336633663367,0.5035398230088496,0.36379310344827587,0.46868131868131874,0.6422955974842768,0.09061538461538461,0.05191873589164786,0.1127906976744186,0.06896551724137931,0.4943820224719101,0.7426900584795322,0.4147157190635451,0.5795148247978437,0.48972188633615477,0.4725490196078432,0.3728813559322034,0.10714285714285714,0.4943820224719101,0.0,0.7542372881355933,0.5196078431372549,0.42857142857142855,0.0,0.0,0.75,0.0,5
1544,James Maddison\James-Maddison,eng ENG,FW,Leicester City,eng Premier League,23.0,1996.0,0.35945945945945945,0.22666666666666668,0.5061946902654868,0.383399209486166,0.3421052631578947,0.5035335689045937,0.383399209486166,0.3333333333333333,0.33,0.5461254612546125,0.13793103448275865,0.17777777777777778,0.11538461538461538,1.0357142857142856,1.0357142857142856,0.45055821371610844,0.4709944751381214,0.23634336677814932,0.42116182572614114,0.49829984544049466,0.4115384615384616,0.39122340425531915,0.2595338983050847,0.48744394618834086,0.4735408560311284,0.32261521972132906,0.35,0.4982035928143713,0.25766871165644173,0.2763157894736842,0.45098039215686275,0.5142857142857143,0.6109589041095891,0.4565499351491569,0.32679738562091504,0.1826086956521739,0.4178154825026511,0.4287812041116006,0.26804123711340205,0.34963503649635036,0.3225806451612903,0.3405940594059406,0.46106194690265484,0.38189655172413794,0.4362637362637363,0.06823899371069182,0.6218461538461538,0.2234762979683973,0.0,0.04980842911877395,0.1910112359550562,0.21637426900584797,0.4147157190635451,0.3746630727762803,0.44377267230955264,0.4058823529411765,0.2542372881355932,0.25,0.43820224719101125,0.5,0.3983050847457627,0.29411764705882354,0.09523809523809525,0.0,0.0,0.375,0.26666666666666666,5
1556,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,eng Premier League,29.0,1991.0,0.3162162162162162,0.2733333333333333,0.415929203539823,0.37549407114624506,0.41828254847645424,0.4169611307420495,0.37944664031620556,0.48484848484848486,0.41,0.2730627306273063,0.19827586206896555,0.25555555555555554,0.2692307692307693,1.0535714285714284,1.0535714285714284,0.5318979266347688,0.5,0.3132664437012263,0.45410788381742745,0.3950540958268933,0.5328402366863906,0.4896276595744681,0.29766949152542366,0.6040358744394618,0.5669260700389105,0.35905680600214374,0.23032786885245904,0.2832335329341318,0.33946830265848676,0.368421052631579,0.5294117647058824,0.5428571428571429,0.5178082191780822,0.18677042801556423,0.5228758169934641,0.24347826086956526,0.3891834570519618,0.5095447870778268,0.3814432989690722,0.36496350364963503,0.23118279569892475,0.5564356435643565,0.5637168141592921,0.25344827586206903,0.3153846153846154,0.6957547169811321,0.032,0.12641083521444696,0.05348837209302326,0.034482758620689655,0.05617977528089888,0.31578947368421056,0.18729096989966557,0.2587601078167116,0.3688029020556227,0.42352941176470593,0.19491525423728814,0.44047619047619047,0.15730337078651688,0.411764705882353,0.5508474576271187,0.40196078431372545,0.11904761904761905,0.3333333333333333,0.16666666666666669,0.0,0.33333333333333337,5
1576,Ruslan Malinovskyi\Ruslan-Malinovskyi,ua UKR,FW,Atalanta,it Serie A,27.0,1993.0,0.2918918918918919,0.25333333333333335,0.5309734513274336,0.41501976284584985,0.3545706371191135,0.5282685512367491,0.4110671936758894,0.30303030303030304,0.3,0.42435424354243545,0.24137931034482762,0.26666666666666666,0.19230769230769232,0.8928571428571428,0.8749999999999999,0.5175438596491229,0.5718232044198895,0.20624303232998878,0.5651452282157676,0.738176197836167,0.32573964497041424,0.3353723404255319,0.19809322033898308,0.7206278026905829,0.7342412451361868,0.3054662379421223,0.5016393442622952,0.6479041916167665,0.3067484662576687,0.763157894736842,0.9215686274509803,0.8571428571428572,0.989041095890411,0.5201037613488975,0.5860566448801743,0.25217391304347825,0.743372216330859,0.5521292217327459,0.3505154639175258,0.6109489051094891,0.5161290322580645,0.29504950495049503,0.5654867256637168,0.3129310344827586,0.5587912087912088,0.7476415094339623,0.055692307692307694,0.17607223476297967,0.027906976744186046,0.03831417624521073,0.32584269662921345,0.5555555555555556,0.5986622073578595,0.42857142857142855,0.629987908101572,0.6921568627450981,0.2033898305084746,0.34523809523809523,0.3820224719101124,0.14705882352941177,0.652542372881356,0.6568627450980392,0.2380952380952381,0.0,0.0,0.0,0.0,5
1724,Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,es La Liga,33.0,1987.0,0.6378378378378379,0.5933333333333334,0.9433628318584071,0.9762845849802372,0.5124653739612188,0.9434628975265017,0.9762845849802372,0.42424242424242425,0.32,0.3579335793357934,0.5775862068965517,0.611111111111111,0.2692307692307693,1.107142857142857,1.1785714285714286,0.8046251993620415,0.8038674033149171,0.2920847268673355,0.6757676348547718,0.9094281298299846,0.8642011834319526,0.8327127659574468,0.2754237288135593,0.7520179372197309,0.722568093385214,0.3483386923901394,0.4131147540983607,0.525748502994012,0.3159509202453988,0.35526315789473684,0.6274509803921569,0.4000000000000001,0.6273972602739726,0.9779507133592736,0.9411764705882354,0.28695652173913044,0.9586426299045598,0.7738619676945669,0.7010309278350516,0.7642335766423358,0.2885304659498208,0.38811881188118813,0.8805309734513275,0.41724137931034483,0.4340659340659341,0.9913522012578617,0.09153846153846154,0.07223476297968398,0.010465116279069767,0.14942528735632185,0.6741573033707865,0.39766081871345027,0.7157190635451505,0.49595687331536387,0.7666263603385732,0.7176470588235295,0.983050847457627,0.3928571428571429,1.0,0.1764705882352941,0.9576271186440678,0.696078431372549,0.07142857142857142,0.8888888888888888,0.3,0.25,0.0,5
1832,Luis Muriel\Luis-Muriel,co COL,FW,Atalanta,it Serie A,29.0,1991.0,0.16216216216216217,0.9199999999999999,0.8619469026548672,0.8656126482213439,0.4944598337950138,0.862190812720848,0.8695652173913043,0.7272727272727272,0.56,0.31365313653136534,0.8448275862068966,0.9222222222222222,0.5384615384615385,1.4285714285714286,1.4642857142857142,0.3692185007974481,0.4350828729281767,0.1594202898550725,0.3190041493775934,0.3783616692426584,0.3612426035502959,0.35664893617021276,0.22669491525423718,0.4112107623318386,0.46575875486381324,0.21221864951768493,0.219672131147541,0.3940119760479042,0.15848670756646216,0.5789473684210527,0.5686274509803921,0.942857142857143,0.7698630136986302,0.28664072632944226,0.477124183006536,0.2173913043478261,0.4559915164369036,0.4067547723935389,0.13402061855670103,0.5328467153284673,0.36917562724014336,0.49504950495049505,0.4150442477876106,0.4241379310344828,0.40714285714285714,0.09748427672955975,0.5141538461538462,0.399548532731377,0.044186046511627906,0.1685823754789272,0.14606741573033707,0.5847953216374269,0.491638795986622,0.43396226415094336,0.6493349455864571,0.6843137254901962,0.7966101694915254,0.4523809523809524,0.2808988764044944,0.1764705882352941,0.9576271186440678,0.6176470588235294,0.14285714285714285,0.9259259259259258,0.43333333333333335,0.0,0.4,5
1884,Neymar\Neymar,br BRA,FW,Paris S-G,fr Ligue 1,28.0,1992.0,0.15405405405405403,0.37999999999999995,0.6654867256637168,0.37944664031620556,0.23961218836565096,0.6625441696113075,0.37944664031620556,0.1818181818181818,0.25,0.3616236162361623,0.646551724137931,0.5111111111111111,0.38461538461538464,0.39285714285714285,0.33928571428571425,0.6483253588516746,0.6878453038674032,0.24191750278706795,0.5746058091286308,0.8426584234930449,0.6452662721893492,0.6412234042553191,0.2447033898305084,0.6443946188340808,0.6719844357976654,0.2818863879957128,0.4278688524590164,0.5550898203592814,0.3057259713701431,0.42105263157894735,0.9019607843137255,0.14285714285714282,0.9424657534246575,0.787289234760052,0.803921568627451,0.2173913043478261,0.8568398727465536,0.6607929515418502,0.8556701030927835,0.589051094890511,0.3655913978494624,0.3663366336633664,0.7070796460176991,0.4672413793103448,0.4791208791208792,0.15330188679245282,0.768,0.16252821670428894,0.11162790697674418,0.12260536398467434,0.5730337078651685,0.6725146198830408,0.9698996655518395,0.25336927223719674,0.8996372430471584,0.9,0.8135593220338984,0.380952380952381,1.0,0.0,0.864406779661017,0.5588235294117646,0.30952380952380953,0.48148148148148145,0.2,0.5416666666666667,0.0,5
