,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,TB,Press,Sw,Crs,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA90,PL,Drib,sSh,Fld,Def,GCA90,PL.1,PD.1,Drib.1,gSh,Fld.1,Def.1,Cluster
57,Marc Albrighton\Marc-Albrighton,eng ENG,FW,Leicester City,eng Premier League,30.0,1989.0,0.254054054054054,0.03333333333333333,0.13451327433628318,0.158102766798419,0.48753462603878106,0.13427561837455831,0.158102766798419,0.15151515151515152,0.11,0.43542435424354237,0.03448275862068966,0.04444444444444445,0.11538461538461538,0.732142857142857,0.732142857142857,0.3819776714513557,0.4668508287292817,0.14158305462653284,0.36979253112033195,0.685935085007728,0.34940828402366864,0.35664893617021276,0.20762711864406772,0.3932735426008968,0.39571984435797664,0.28724544480171493,0.32868852459016396,0.5880239520958084,0.15541922290388552,0.34210526315789475,0.45098039215686275,0.6285714285714287,0.5506849315068493,0.31906614785992216,0.4705882352941177,0.7130434782608696,0.4337221633085897,0.4434654919236417,0.3195876288659794,0.3978102189781022,0.3046594982078853,0.7445544554455445,0.3584070796460177,0.6922413793103449,0.5423076923076924,0.04654088050314465,0.5787692307692307,0.28216704288939054,0.3476744186046512,0.11877394636015326,0.34831460674157305,0.4444444444444445,0.48829431438127086,0.9110512129380054,0.34220072551390573,0.43529411764705883,0.17796610169491525,0.05952380952380953,0.11235955056179776,0.9117647058823529,0.4830508474576271,0.3529411764705882,0.2380952380952381,0.0,0.16666666666666669,0.0,0.33333333333333337,3
66,Carles Aleñá\Carles-Alena,es ESP,FW,Getafe,es La Liga,22.0,1998.0,0.14054054054054052,0.08666666666666667,0.29203539823008845,0.18577075098814233,0.2631578947368421,0.29328621908127206,0.18577075098814233,0.21212121212121213,0.25,0.43911439114391143,0.08620689655172414,0.11111111111111112,0.11538461538461538,0.7857142857142857,0.7857142857142857,0.2878787878787879,0.3466850828729281,0.14269788182831666,0.32854771784232367,0.4714064914992272,0.19852071005917163,0.19441489361702127,0.20444915254237284,0.3663677130044844,0.3879377431906615,0.24758842443729906,0.3729508196721312,0.5880239520958084,0.20552147239263804,0.17105263157894737,0.2549019607843137,0.5428571428571429,0.4328767123287672,0.4980544747081712,0.3159041394335512,0.28695652173913044,0.391304347826087,0.3201174743024964,0.07216494845360825,0.2766423357664234,0.3422939068100358,0.31287128712871287,0.29646017699115046,0.2612068965517242,0.5313186813186813,0.5055031446540881,0.032,0.4221218961625282,0.03837209302325582,0.026819923371647514,0.5168539325842697,0.5789473684210527,0.4314381270903009,0.2129380053908356,0.3542926239419589,0.27450980392156865,0.22033898305084748,0.4642857142857143,0.3707865168539326,0.2058823529411765,0.11016949152542374,0.12745098039215685,0.0,0.0,0.0,0.0,0.0,3
116,Adil Aouchiche\Adil-Aouchiche,fr FRA,FW,Saint-Étienne,fr Ligue 1,18.0,2002.0,0.24864864864864863,0.06666666666666667,0.19292035398230084,0.22529644268774707,0.5083102493074791,0.1908127208480565,0.2213438735177866,0.21212121212121213,0.17,0.4280442804428044,0.12068965517241381,0.15555555555555556,0.34615384615384615,0.6428571428571428,0.6428571428571428,0.35326953748006373,0.4046961325966851,0.17502787068004455,0.3656431535269709,0.5298299845440495,0.31982248520710066,0.311436170212766,0.22881355932203382,0.31793721973094174,0.3334630350194553,0.2486602357984994,0.4180327868852459,0.6239520958083833,0.23006134969325154,0.34210526315789475,0.5294117647058824,0.5142857142857143,0.8273972602739726,0.34889753566796367,0.30718954248366015,0.3652173913043478,0.2841993637327677,0.3480176211453745,0.3711340206185567,0.33211678832116787,0.5698924731182796,0.4237623762376238,0.3654867256637168,0.2612068965517242,0.5423076923076924,0.08553459119496856,0.5141538461538462,0.1783295711060948,0.03604651162790698,0.2413793103448276,0.05617977528089888,0.5146198830409356,0.5083612040133779,0.24797843665768193,0.4909310761789601,0.40980392156862744,0.04237288135593221,0.11904761904761905,0.4044943820224719,0.29411764705882354,0.3559322033898305,0.2549019607843137,0.380952380952381,0.0,0.0,0.0,0.0,3
139,Marco Asensio\Marco-Asensio,es ESP,FW,Real Madrid,es La Liga,24.0,1996.0,0.2918918918918919,0.16,0.30088495575221236,0.18577075098814233,0.2562326869806094,0.30035335689045933,0.18577075098814233,0.3636363636363636,0.45,0.3357933579335793,0.1810344827586207,0.2333333333333333,0.34615384615384615,0.7678571428571428,0.7678571428571428,0.47926634768740023,0.47790055248618774,0.2686733556298774,0.41253112033195016,0.3953632148377125,0.5002958579881658,0.46037234042553193,0.2913135593220339,0.4560538116591929,0.4385214007782101,0.3204715969989282,0.3163934426229508,0.40898203592814375,0.30879345603271985,0.13157894736842105,0.27450980392156865,0.4000000000000001,0.473972602739726,0.25810635538262,0.39869281045751637,0.4173913043478261,0.3414634146341463,0.4860499265785609,0.1958762886597938,0.3737226277372263,0.3369175627240143,0.7227722772277227,0.5176991150442478,0.35,0.31043956043956045,0.6344339622641509,0.06092307692307692,0.14221218961625284,0.1058139534883721,0.14559386973180077,0.15730337078651688,0.4152046783625731,0.3076923076923077,0.5336927223719676,0.313180169286578,0.33333333333333337,0.24576271186440676,0.2261904761904762,0.15730337078651688,0.29411764705882354,0.3305084745762712,0.23529411764705882,0.11904761904761905,0.18518518518518517,0.16666666666666669,0.0,0.0,3
168,Leon Bailey\Leon-Bailey,jm JAM,FW,Leverkusen,de Bundesliga,22.0,1997.0,0.372972972972973,0.25333333333333335,0.3893805309734513,0.35968379446640314,0.4238227146814404,0.3886925795053004,0.35968379446640314,0.45454545454545453,0.39,0.4206642066420664,0.2241379310344828,0.2888888888888889,0.3076923076923077,0.9285714285714285,0.9285714285714285,0.31339712918660284,0.367403314917127,0.15830546265328868,0.3063070539419087,0.30139103554868624,0.3109467455621302,0.2981382978723404,0.23940677966101687,0.27399103139013453,0.32178988326848246,0.18113612004287244,0.32540983606557383,0.47964071856287427,0.24028629856850717,0.4473684210526316,0.5098039215686274,0.7714285714285716,0.5753424657534247,0.11413748378728923,0.3115468409586057,0.5130434782608696,0.21208907741251326,0.35389133627019087,0.1752577319587629,0.3510948905109489,0.496415770609319,0.7564356435643564,0.3230088495575221,0.425,0.4214285714285714,0.45990566037735847,0.10307692307692308,0.23702031602708806,0.10232558139534884,0.04980842911877395,0.23595505617977527,0.4795321637426901,0.3913043478260869,0.5121293800539083,0.39782345828295046,0.36078431372549025,0.3559322033898305,0.34523809523809523,0.42696629213483145,0.11764705882352941,0.5,0.28431372549019607,0.4047619047619048,0.14814814814814814,0.13333333333333333,0.0,0.26666666666666666,3
203,Aymen Barkok\Aymen-Barkok,ma MAR,FW,Eint Frankfurt,de Bundesliga,22.0,1998.0,0.024324324324324333,0.12,0.25132743362831855,0.19367588932806326,0.33102493074792244,0.2526501766784452,0.19367588932806326,0.3333333333333333,0.33,0.4169741697416974,0.10344827586206896,0.13333333333333333,0.19230769230769232,0.8392857142857142,0.8392857142857142,0.3883572567783094,0.44060773480662985,0.18283166109253063,0.3438174273858921,0.5017001545595055,0.328698224852071,0.36196808510638295,0.159957627118644,0.5053811659192825,0.5357976653696498,0.26045016077170424,0.2295081967213115,0.3449101796407186,0.23517382413087934,0.368421052631579,0.5490196078431373,0.5428571428571429,0.6273972602739726,0.27496757457846954,0.3790849673202614,0.32173913043478264,0.3573700954400848,0.4082232011747431,0.3814432989690722,0.5328467153284673,0.26344086021505375,0.3089108910891089,0.44867256637168146,0.3112068965517242,0.39725274725274723,0.12122641509433962,0.48030769230769227,0.3431151241534989,0.21279069767441863,0.06896551724137931,0.0,0.391812865497076,0.5518394648829431,0.23180592991913743,0.3337363966142684,0.3686274509803922,0.15254237288135594,0.0,0.20224719101123595,0.2647058823529411,0.46610169491525427,0.3627450980392157,0.21428571428571427,0.3333333333333333,0.0,0.0,0.0,3
212,Musa Barrow\Musa-Barrow,gm GAM,FW,Bologna,it Serie A,21.0,1998.0,0.6081081081081081,0.16666666666666666,0.4336283185840708,0.4387351778656126,0.4778393351800554,0.43286219081272087,0.4387351778656126,0.2727272727272727,0.21,0.4022140221402214,0.20689655172413796,0.24444444444444444,0.23076923076923075,0.7142857142857143,0.7678571428571428,0.2719298245614035,0.30939226519337015,0.16945373467112593,0.2844813278008299,0.3267387944358578,0.23402366863905327,0.2316489361702128,0.20762711864406772,0.30448430493273543,0.32178988326848246,0.24544480171489816,0.2868852459016394,0.43353293413173655,0.22903885480572597,0.32894736842105265,0.3137254901960784,0.8000000000000002,0.4876712328767123,0.28534370946822313,0.21350762527233116,0.32173913043478264,0.2492046659597031,0.29515418502202645,0.061855670103092786,0.24306569343065695,0.44086021505376344,0.41386138613861384,0.2823008849557522,0.3224137931034483,0.3846153846153846,0.05235849056603774,0.43261538461538457,0.33860045146726864,0.05,0.09578544061302682,0.2808988764044944,0.36257309941520477,0.4648829431438126,0.2425876010781671,0.2950423216444982,0.34705882352941175,0.21186440677966104,0.33333333333333337,0.06741573033707865,0.0,0.288135593220339,0.24509803921568626,0.14285714285714285,0.0,0.1,0.0,0.0,3
234,Sheraldo Becker\Sheraldo-Becker,nl NED,FW,Union Berlin,de Bundesliga,25.0,1995.0,0.06216216216216218,0.16,0.3893805309734513,0.2964426877470356,0.34072022160664817,0.3886925795053004,0.2964426877470356,0.30303030303030304,0.3,0.47601476014760147,0.1120689655172414,0.14444444444444446,0.15384615384615388,0.9107142857142857,0.9107142857142857,0.1347687400318979,0.18646408839779005,0.07803790412486064,0.1333609958506224,0.24296754250386396,0.11183431952662722,0.13324468085106383,0.11016949152542363,0.2251121076233184,0.2828793774319066,0.1479099678456592,0.08688524590163933,0.19041916167664671,0.11042944785276071,0.3157894736842105,0.5098039215686274,0.48571428571428577,0.4219178082191781,0.08300907911802853,0.31808278867102396,0.9913043478260869,0.1569459172852598,0.2129221732745962,0.08247422680412371,0.1802919708029197,0.17562724014336917,0.8534653465346534,0.14778761061946902,0.371551724137931,0.28296703296703296,0.05267295597484276,0.2926153846153846,0.41309255079006774,0.03837209302325582,0.12643678160919541,0.1797752808988764,0.4385964912280702,0.29765886287625415,0.32614555256064687,0.26360338573155984,0.34705882352941175,0.2033898305084746,0.2857142857142857,0.2696629213483146,0.0,0.6186440677966102,0.5588235294117646,0.0,0.2962962962962963,0.0,0.33333333333333337,0.0,3
252,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,FW,Bordeaux,fr Ligue 1,33.0,1987.0,0.2405405405405405,0.07333333333333333,0.25309734513274335,0.2055335968379447,0.3545706371191135,0.2508833922261484,0.2055335968379447,0.1818181818181818,0.18,0.4538745387453874,0.07758620689655173,0.09999999999999999,0.15384615384615388,0.732142857142857,0.732142857142857,0.46012759170653905,0.4654696132596685,0.2586399108138238,0.4224896265560166,0.4556414219474498,0.45000000000000007,0.4231382978723404,0.27118644067796605,0.4605381165919282,0.44241245136186774,0.32690246516613086,0.3295081967213115,0.4718562874251497,0.254601226993865,0.2763157894736842,0.3529411764705882,0.6285714285714287,0.44931506849315067,0.34889753566796367,0.2657952069716776,0.1391304347826087,0.3457051961823966,0.4082232011747431,0.1134020618556701,0.5175182481751825,0.46415770609318996,0.38811881188118813,0.4982300884955752,0.2267241379310345,0.3967032967032967,0.5951257861635221,0.08692307692307691,0.19413092550790068,0.11046511627906977,0.0421455938697318,0.12359550561797752,0.4619883040935673,0.3779264214046822,0.18328840970350402,0.3337363966142684,0.22156862745098038,0.5338983050847458,0.25,0.1797752808988764,0.14705882352941177,0.3559322033898305,0.10784313725490197,0.380952380952381,0.4074074074074074,0.0,0.20833333333333334,0.0,3
338,Farid Boulaya\Farid-Boulaya,dz ALG,FW,Metz,fr Ligue 1,27.0,1993.0,0.5756756756756757,0.12666666666666668,0.3787610619469027,0.30434782608695654,0.3614958448753462,0.37809187279151946,0.30434782608695654,0.1818181818181818,0.19,0.6346863468634687,0.12931034482758622,0.11111111111111112,0.07692307692307694,0.8035714285714285,0.8214285714285713,0.40111642743221687,0.5027624309392266,0.1282051282051281,0.4817427385892116,0.6241112828438949,0.2576923076923077,0.2662234042553192,0.19279661016949154,0.46950672645739905,0.5007782101167315,0.25401929260450157,0.5737704918032788,0.8874251497005988,0.21267893660531695,0.34210526315789475,0.4117647058823529,0.6571428571428573,0.6465753424657534,0.582360570687419,0.34204793028322444,0.2782608695652174,0.44644750795334043,0.4375917767988253,0.1958762886597938,0.39197080291970804,0.6702508960573477,0.4811881188118812,0.38672566371681416,0.39827586206896554,0.7785714285714286,0.06619496855345912,0.6341538461538462,0.2866817155756208,0.06744186046511627,0.0842911877394636,0.3932584269662921,0.935672514619883,0.46153846153846145,0.4177897574123989,0.47158403869407506,0.3882352941176471,0.24576271186440676,0.2261904761904762,0.6067415730337079,0.08823529411764705,0.3559322033898305,0.21568627450980393,0.14285714285714285,0.0,0.2,0.25,0.0,3
