,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,TB,Press,Sw,Crs,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA90,PL,Drib,sSh,Fld,Def,GCA90,PL.1,PD.1,Drib.1,gSh,Fld.1,Def.1,Cluster
812,Breel Embolo\Breel-Embolo,ch SUI,FW,M'Gladbach,de Bundesliga,23.0,1997.0,0.16216216216216217,0.20666666666666667,0.39646017699115044,0.44664031620553357,0.5346260387811633,0.39575971731448767,0.44664031620553357,0.3636363636363636,0.26,0.14391143911439114,0.353448275862069,0.4555555555555556,0.5769230769230769,0.5357142857142857,0.5357142857142857,0.19377990430622005,0.20580110497237566,0.18840579710144925,0.11717842323651452,0.0831530139103555,0.2665680473372781,0.2715425531914894,0.19597457627118642,0.14573991031390135,0.16342412451361865,0.18327974276527334,0.060655737704918035,0.07245508982035928,0.36809815950920244,0.17105263157894737,0.11764705882352941,0.7142857142857143,0.2410958904109589,0.06744487678339817,0.19172113289760348,0.052173913043478265,0.11134676564156944,0.21732745961820854,0.0,0.4182481751824818,0.044802867383512544,0.12475247524752475,0.2451327433628319,0.3215517241379311,0.0912087912087912,0.03852201257861636,0.29723076923076924,0.4559819413092551,0.0,0.574712643678161,0.34831460674157305,0.33333333333333337,0.2842809364548495,0.33153638814016173,0.2551390568319226,0.2803921568627451,0.1610169491525424,0.6666666666666667,0.2808988764044944,0.0,0.5254237288135594,0.24509803921568626,0.0,0.0,0.6333333333333334,0.7916666666666667,0.0,2
867,João Félix\Joao-Felix,pt POR,FW,Atlético Madrid,es La Liga,20.0,1999.0,0.20270270270270271,0.26666666666666666,0.3079646017699115,0.29249011857707513,0.43213296398891965,0.3074204946996466,0.29249011857707513,0.5151515151515151,0.43,0.3579335793357934,0.2241379310344828,0.19999999999999998,0.2692307692307693,0.9642857142857143,1.0178571428571428,0.3755980861244019,0.34530386740331487,0.30434782608695654,0.28224066390041497,0.41236476043276665,0.45000000000000007,0.4231382978723404,0.2701271186440678,0.2941704035874439,0.27898832684824904,0.30868167202572355,0.1655737704918033,0.1694610778443114,0.4468302658486708,0.381578947368421,0.43137254901960786,0.7428571428571429,0.31232876712328766,0.4669260700389105,0.26143790849673204,0.0,0.4135737009544008,0.3744493392070484,0.4742268041237114,0.4890510948905109,0.12365591397849461,0.14653465346534653,0.42389380530973453,0.22241379310344828,0.15054945054945057,0.0300314465408805,0.5110769230769231,0.11963882618510156,0.033720930232558136,0.06513409961685825,0.25842696629213485,0.06432748538011697,0.23745819397993312,0.21832884097035035,0.21765417170495766,0.27058823529411763,0.24576271186440676,0.27380952380952384,0.25842696629213485,0.0,0.4830508474576271,0.39215686274509803,0.0,0.2222222222222222,0.2,0.25,0.0,2
891,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,28.0,1991.0,0.581081081081081,0.19333333333333333,0.4088495575221239,0.37944664031620556,0.4279778393351801,0.4081272084805654,0.37549407114624506,0.3333333333333333,0.28,0.1771217712177122,0.31896551724137934,0.4111111111111111,0.5,0.5714285714285714,0.5714285714285714,0.3883572567783094,0.38259668508287287,0.2630992196209588,0.2961825726141079,0.33539412673879443,0.42041420118343203,0.4178191489361702,0.23093220338983048,0.3977578475336323,0.3996108949416342,0.2904608788853162,0.1401639344262295,0.144311377245509,0.4427402862985685,0.2894736842105263,0.39215686274509803,0.6,0.4,0.3281452658884566,0.2984749455337691,0.0,0.4093319194061506,0.4096916299559472,0.2577319587628866,0.49489051094890507,0.05197132616487455,0.201980198019802,0.4539823008849557,0.36465517241379314,0.11758241758241757,0.07216981132075471,0.5003076923076922,0.2708803611738149,0.05581395348837209,0.14559386973180077,0.06741573033707865,0.058479532163742694,0.6387959866220735,0.33153638814016173,0.3095525997581621,0.3980392156862746,0.3220338983050848,0.34523809523809523,0.1797752808988764,0.08823529411764705,0.24576271186440676,0.24509803921568626,0.0,0.0,0.1,0.0,0.0,2
913,Emil Forsberg\Emil-Forsberg,se SWE,FW,RB Leipzig,de Bundesliga,28.0,1991.0,0.19189189189189193,0.2733333333333333,0.2743362831858407,0.3003952569169961,0.4999999999999999,0.27385159010600707,0.3003952569169961,0.48484848484848486,0.36,0.30627306273062727,0.2672413793103449,0.19999999999999998,0.3076923076923077,0.8928571428571428,0.9107142857142857,0.29585326953748003,0.29696132596685076,0.23745819397993315,0.23485477178423236,0.26120556414219476,0.32573964497041424,0.3194148936170213,0.22881355932203382,0.2717488789237668,0.24863813229571988,0.3204715969989282,0.17540983606557378,0.24790419161676652,0.2678936605316974,0.3026315789473684,0.6078431372549019,0.31428571428571433,0.5287671232876713,0.25810635538262,0.31808278867102396,0.052173913043478265,0.26829268292682923,0.28487518355359764,0.422680412371134,0.3635036496350365,0.19892473118279572,0.1504950495049505,0.3336283185840708,0.22586206896551725,0.23571428571428574,0.037264150943396225,0.4341538461538461,0.22799097065462756,0.020930232558139535,0.4252873563218391,0.1348314606741573,0.4093567251461988,0.3411371237458194,0.2884097035040431,0.43047158403869407,0.4725490196078432,0.2966101694915254,0.27380952380952384,0.32584269662921345,0.3529411764705882,0.4491525423728814,0.28431372549019607,0.14285714285714285,0.2222222222222222,0.0,0.25,0.4,2
1025,Nicolás González\Nicolas-Gonzalez,ar ARG,FW,Stuttgart,de Bundesliga,22.0,1998.0,0.01081081081081082,0.38666666666666666,0.7256637168141592,0.3952569169960475,0.22437673130193905,0.7261484098939928,0.3952569169960475,0.21212121212121213,0.27,0.3173431734317343,0.646551724137931,0.5222222222222221,0.3076923076923077,0.41071428571428564,0.39285714285714285,0.0869218500797448,0.12983425414364638,0.05908584169453732,0.09095435684647304,0.1836166924265842,0.04349112426035503,0.06808510638297871,0.05084745762711861,0.18475336322869956,0.2256809338521401,0.15326902465166137,0.1,0.1437125748502994,0.26891615541922287,0.25,0.37254901960784315,0.5428571428571429,0.2904109589041096,0.22697795071335927,0.2309368191721133,0.08695652173913045,0.23435843054082714,0.1248164464023495,0.29896907216494845,0.18102189781021896,0.06810035842293907,0.26732673267326734,0.12123893805309734,0.2422413793103448,0.2236263736263736,0.23977987421383648,0.015846153846153847,0.38148984198645597,0.07790697674418605,0.2222222222222222,0.11235955056179776,0.5263157894736842,0.32441471571906355,0.32614555256064687,0.24909310761789602,0.27647058823529413,0.24576271186440676,0.34523809523809523,0.42696629213483145,0.0,0.5677966101694916,0.28431372549019607,0.0,0.7037037037037037,0.33333333333333337,0.4166666666666667,0.0,2
1032,Amine Gouiri\Amine-Gouiri,fr FRA,FW,Nice,fr Ligue 1,20.0,2000.0,0.5540540540540541,0.26,0.3787610619469027,0.3517786561264822,0.4293628808864266,0.37809187279151946,0.3517786561264822,0.3333333333333333,0.28,0.25461254612546125,0.37068965517241387,0.36666666666666664,0.4615384615384615,0.6428571428571428,0.5892857142857142,0.32137161084529503,0.3342541436464088,0.22185061315496096,0.27443983402489625,0.23554868624420403,0.3109467455621302,0.3194148936170213,0.20021186440677957,0.37533632286995516,0.3529182879377432,0.3311897106109325,0.17540983606557378,0.26766467065868266,0.2321063394683027,0.3026315789473684,0.33333333333333337,0.7142857142857143,0.4410958904109589,0.12191958495460442,0.2788671023965142,0.2,0.23329798515376457,0.3127753303964758,0.16494845360824742,0.3729927007299271,0.26523297491039427,0.3564356435643565,0.3831858407079646,0.21982758620689655,0.239010989010989,0.02122641509433962,0.5064615384615385,0.15349887133182843,0.06511627906976745,0.026819923371647514,0.11235955056179776,0.29239766081871343,0.41806020066889626,0.36118598382749323,0.3784764207980653,0.3823529411764706,0.2542372881355932,0.30952380952380953,0.33707865168539325,0.676470588235294,0.3898305084745763,0.12745098039215685,0.2380952380952381,0.1111111111111111,0.23333333333333336,0.2916666666666667,0.46666666666666673,2
1043,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,eng Premier League,18.0,2001.0,0.27567567567567564,0.2333333333333333,0.5309734513274336,0.4268774703557312,0.3684210526315789,0.5282685512367491,0.4268774703557312,0.30303030303030304,0.3,0.26937269372693723,0.29310344827586204,0.3777777777777777,0.3076923076923077,0.732142857142857,0.732142857142857,0.3405103668261563,0.30939226519337015,0.30100334448160526,0.2928630705394191,0.19783616692426584,0.35828402366863904,0.3353723404255319,0.2627118644067796,0.3573991031390134,0.32178988326848246,0.35905680600214374,0.18032786885245905,0.20538922155688624,0.3844580777096114,0.13157894736842105,0.1764705882352941,0.5714285714285715,0.20273972602739726,0.14526588845654995,0.1830065359477124,0.13043478260869565,0.1792152704135737,0.3465491923641703,0.10309278350515465,0.3394160583941606,0.2670250896057348,0.29504950495049503,0.404424778761062,0.10000000000000002,0.15274725274725276,0.425314465408805,0.10369230769230768,0.06997742663656885,0.0,0.019157088122605366,0.16853932584269662,0.05263157894736842,0.33444816053511706,0.21832884097035035,0.19830713422007257,0.18235294117647058,0.33898305084745767,0.41666666666666663,0.22471910112359553,0.14705882352941177,0.21186440677966104,0.14705882352941177,0.0,0.37037037037037035,0.0,0.0,0.0,2
1047,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Barcelona,es La Liga,29.0,1991.0,0.5108108108108108,0.3,0.3592920353982301,0.3873517786561265,0.5041551246537396,0.35865724381625447,0.3873517786561265,0.5454545454545454,0.4,0.1992619926199262,0.3879310344827586,0.4444444444444445,0.5769230769230769,0.7142857142857143,0.7499999999999999,0.5095693779904307,0.45303867403314907,0.3489409141583055,0.392448132780083,0.2676970633693972,0.5535502958579882,0.5215425531914893,0.2786016949152542,0.4919282511210762,0.4385214007782101,0.3858520900321544,0.20327868852459016,0.17664670658682635,0.5603271983640081,0.3157894736842105,0.37254901960784315,0.6857142857142857,0.3972602739726027,0.26459143968871596,0.27233115468409586,0.08695652173913045,0.21527041357370094,0.48017621145374456,0.21649484536082475,0.37518248175182484,0.16129032258064516,0.21980198019801983,0.5513274336283186,0.26465517241379316,0.1565934065934066,0.5778301886792453,0.08415384615384615,0.2799097065462754,0.03604651162790698,0.1992337164750958,0.11235955056179776,0.06432748538011697,0.2809364548494983,0.18059299191374661,0.2672309552599758,0.415686274509804,0.08474576271186442,0.08333333333333334,0.11235955056179776,0.08823529411764705,0.2966101694915254,0.30392156862745096,0.0,0.0,0.0,0.125,0.0,2
1108,Kai Havertz\Kai-Havertz,de GER,FW,Chelsea,eng Premier League,21.0,1999.0,0.18648648648648644,0.16,0.3097345132743362,0.3280632411067194,0.48753462603878106,0.30918727915194344,0.3280632411067194,0.3333333333333333,0.27,0.11808118081180816,0.29310344827586204,0.3777777777777777,0.5769230769230769,0.5178571428571428,0.5178571428571428,0.4824561403508772,0.4350828729281767,0.33444816053511695,0.35244813278008297,0.21483771251931993,0.5505917159763314,0.510904255319149,0.28919491525423724,0.43363228699551576,0.39571984435797664,0.36012861736334406,0.1729508196721312,0.15209580838323356,0.5460122699386504,0.23684210526315788,0.1764705882352941,0.7714285714285716,0.2767123287671233,0.23865110246433202,0.24400871459694992,0.10434782608695653,0.22269353128313893,0.4654919236417034,0.061855670103092786,0.5817518248175183,0.08422939068100357,0.18811881188118812,0.5530973451327433,0.23534482758620695,0.09615384615384615,0.5055031446540881,0.13323076923076924,0.24379232505643345,0.05465116279069767,0.06896551724137931,0.1348314606741573,0.23976608187134502,0.3076923076923077,0.3746630727762803,0.23579201934703747,0.3411764705882353,0.15254237288135594,0.14285714285714285,0.20224719101123595,0.1764705882352941,0.3983050847457627,0.29411764705882354,0.0,0.0,0.2,0.5,0.0,2
1139,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,eng Premier League,28.0,1992.0,0.664864864864865,0.32666666666666666,0.29203539823008845,0.37549407114624506,0.6066481994459834,0.2915194346289752,0.37549407114624506,0.7272727272727272,0.46,0.2915129151291513,0.2327586206896552,0.26666666666666666,0.42307692307692313,1.107142857142857,1.107142857142857,0.284688995215311,0.2886740331491713,0.22965440356744704,0.23269709543568468,0.2383307573415765,0.3050295857988166,0.2901595744680851,0.24364406779661016,0.2582959641255605,0.25330739299610894,0.27867095391211155,0.1819672131147541,0.2982035928143713,0.20040899795501024,0.381578947368421,0.5098039215686274,0.6285714285714287,0.6109589041095891,0.09727626459143969,0.1830065359477124,0.052173913043478265,0.15482502651113467,0.2643171806167401,0.09278350515463918,0.26642335766423364,0.25985663082437277,0.3089108910891089,0.29823008849557525,0.30086206896551726,0.2642857142857143,0.06855345911949685,0.39876923076923076,0.3047404063205417,0.033720930232558136,0.06513409961685825,0.15730337078651688,0.152046783625731,0.2508361204013378,0.15363881401617252,0.3083434099153567,0.31960784313725493,0.19491525423728814,0.03571428571428571,0.1910112359550562,0.0,0.364406779661017,0.3137254901960784,0.14285714285714285,0.2222222222222222,0.0,0.0,0.0,2
