,Player,Nation,Pos,Squad,Comp,Age,Born,PrgDist,Cmp.2,Att.2,Att.3,Att,TotDist,Ground,Cmp,KP,Live,GCA90,Prog,Crs,xA,PPA,Cluster_new
2198,Marco Reus\Marco-Reus,de GER,FW,Dortmund,de Bundesliga,31.0,1989.0,0.41669242658423494,0.42914798206278026,0.4035019455252919,0.2862275449101796,0.4350828729281767,0.370539419087137,0.5017699115044248,0.43620414673046254,0.5424657534246575,0.4375917767988253,0.3983050847457627,0.3817603393425239,0.4376237623762376,0.6274509803921569,0.37037037037037035,0
2244,Rodrigo\Rodrigo,es ESP,FW,Leeds United,eng Premier League,29.0,1991.0,0.32272024729520865,0.4112107623318386,0.4229571984435798,0.29341317365269465,0.3632596685082873,0.3239834024896266,0.347787610619469,0.3421052631578947,0.536986301369863,0.39941262848751835,0.652542372881356,0.3817603393425239,0.2772277227722772,0.33333333333333337,0.30501089324618735,0
2327,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,Inter,it Serie A,31.0,1988.0,0.4262751159196291,0.3618834080717489,0.3801556420233463,0.4383233532934132,0.38535911602209943,0.38,0.37256637168141593,0.3803827751196172,0.7123287671232877,0.38913362701908955,1.0,0.4347826086956522,0.28118811881188116,0.9019607843137255,0.5315904139433552,0
2336,Leroy Sané\Leroy-Sane,de GER,FW,Bayern Munich,de Bundesliga,24.0,1996.0,0.31839258114374036,0.3887892376681615,0.39571984435797664,0.34670658682634725,0.3756906077348066,0.32124481327800825,0.4079646017699115,0.3484848484848485,0.49041095890410963,0.38913362701908955,0.8898305084745763,0.3117709437963945,0.5326732673267327,0.6274509803921569,0.40087145969498916,0
2352,Pablo Sarabia\Pablo-Sarabia,es ESP,FW,Paris S-G,fr Ligue 1,28.0,1992.0,0.4741885625965997,0.3663677130044844,0.3840466926070039,0.29281437125748505,0.4102209944751381,0.33078838174273856,0.4752212389380531,0.39473684210526316,0.5041095890410959,0.42143906020558003,0.4067796610169492,0.39872746553552496,0.499009900990099,0.7254901960784313,0.4444444444444445,0
2505,Lars Stindl\Lars-Stindl,de GER,FW,M'Gladbach,de Bundesliga,31.0,1988.0,0.4210200927357033,0.5008968609865472,0.49688715953307394,0.3419161676646707,0.473756906077348,0.4368464730290457,0.5106194690265486,0.4888357256778309,0.5534246575342466,0.4889867841409692,0.46610169491525427,0.3817603393425239,0.07326732673267326,0.5098039215686274,0.20915032679738563,0
2521,Suso\Suso,es ESP,FW,Sevilla,es La Liga,26.0,1993.0,0.5434312210200928,0.6040358744394618,0.5824902723735408,0.4802395209580838,0.4930939226519337,0.5095435684647303,0.4911504424778761,0.5031897926634769,0.4684931506849315,0.5066079295154186,0.4152542372881356,0.43690349946977736,0.6594059405940594,0.3529411764705882,0.47930283224400877,0
2566,Florian Thauvin\Florian-Thauvin,fr FRA,FW,Marseille,fr Ligue 1,27.0,1993.0,0.5415765069551778,0.3708520179372197,0.4035019455252919,0.5287425149700599,0.4585635359116022,0.3526141078838175,0.39557522123893807,0.3899521531100479,0.5315068493150685,0.4375917767988253,0.3898305084745763,0.43690349946977736,0.6772277227722773,0.5882352941176471,0.3660130718954248,0
2753,Willian\Willian,br BRA,FW,Arsenal,eng Premier League,31.0,1988.0,0.4040185471406492,0.6354260089686099,0.6214007782101167,0.5508982035928144,0.5055248618784529,0.5092946058091287,0.5212389380530974,0.4984051036682615,0.5095890410958904,0.46402349486049926,0.5932203389830508,0.29162248144220576,0.5584158415841584,0.3137254901960784,0.41830065359477125,0
2774,Yusuf Yazıcı\Yusuf-Yazici,tr TUR,FW,Lille,fr Ligue 1,23.0,1997.0,0.4333848531684699,0.32690582959641257,0.3762645914396887,0.5203592814371257,0.40745856353591153,0.3034854771784232,0.3566371681415929,0.3277511961722488,0.8164383561643835,0.3436123348017622,0.4915254237288135,0.39660657476139977,0.3445544554455446,0.6666666666666667,0.34204793028322444,0
2781,Amin Younes\Amin-Younes,de GER,FW,Eint Frankfurt,de Bundesliga,26.0,1993.0,0.5777434312210201,0.3502242152466367,0.3996108949416342,0.3419161676646707,0.42403314917127066,0.34431535269709546,0.4646017699115044,0.3899521531100479,0.4054794520547945,0.42731277533039647,0.38135593220338987,0.6362672322375398,0.37029702970297035,0.21568627450980393,0.3790849673202614,0
2822,Filip Đuričić\Filip-Djuricic,rs SRB,FW,Sassuolo,it Serie A,28.0,1992.0,0.28438948995363217,0.3887892376681615,0.3762645914396887,0.13712574850299403,0.36602209944751374,0.2829045643153527,0.46283185840707963,0.36602870813397126,0.6273972602739726,0.40234948604992665,0.5508474576271187,0.3531283138918346,0.1108910891089109,0.5098039215686274,0.4335511982570806,0
