,Player,Nation,Pos,Squad,Comp,Age,Born,PrgDist,Cmp.2,Att.2,Att.3,Att,TotDist,Ground,Cmp,KP,Live,GCA90,Prog,Crs,xA,PPA,Cluster_new
254,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Monaco,fr Ligue 1,29.0,1990.0,0.14188562596599694,0.2538116591928251,0.2463035019455253,0.12634730538922156,0.2251381215469613,0.16564315352697098,0.2504424778761062,0.21451355661881977,0.3506849315068493,0.2261380323054332,0.44067796610169496,0.24072110286320256,0.1504950495049505,0.43137254901960786,0.2701525054466231,3
286,Steven Bergwijn\Steven-Bergwijn,nl NED,FW,Tottenham,eng Premier League,22.0,1997.0,0.14435857805255023,0.25246636771300446,0.2381322957198444,0.1095808383233533,0.24999999999999994,0.18224066390041496,0.33008849557522124,0.2735247208931419,0.28493150684931506,0.2775330396475771,0.38135593220338987,0.10074231177094381,0.17821782178217824,0.19607843137254902,0.1459694989106754,3
333,Denis Bouanga\Denis-Bouanga,ga GAB,FW,Saint-Étienne,fr Ligue 1,25.0,1994.0,0.19412673879443584,0.13183856502242153,0.1731517509727626,0.20119760479041918,0.17679558011049723,0.1181742738589212,0.15663716814159293,0.1427432216905901,0.2164383561643836,0.18355359765051396,0.364406779661017,0.15906680805938495,0.36039603960396044,0.23529411764705882,0.12200435729847496,3
344,Jarrod Bowen\Jarrod-Bowen,eng ENG,FW,West Ham,eng Premier League,23.0,1996.0,0.1814528593508501,0.20493273542600898,0.19844357976653695,0.3197604790419162,0.16574585635359115,0.16448132780082986,0.15486725663716813,0.13955342902711323,0.2684931506849315,0.16005873715124816,0.3305084745762712,0.09650053022269353,0.36039603960396044,0.3137254901960784,0.16775599128540306,3
385,Marius Bülter\Marius-Bulter,de GER,FW,Union Berlin,de Bundesliga,27.0,1993.0,0.21885625965996908,0.2336322869955157,0.27898832684824904,0.22395209580838324,0.21546961325966846,0.15618257261410787,0.20442477876106196,0.15231259968102073,0.2767123287671233,0.23054331864904554,0.23728813559322037,0.10498409331919405,0.4732673267326733,0.21568627450980393,0.25925925925925924,3
389,Jonathan Burkardt\Jonathan-Burkardt,de GER,FW,Mainz 05,de Bundesliga,20.0,2000.0,0.18918083462132923,0.22107623318385647,0.2377431906614786,0.16287425149700602,0.16988950276243095,0.1353526970954357,0.18672566371681418,0.15550239234449761,0.19726027397260273,0.1644640234948605,0.2796610169491526,0.18769883351007424,0.15445544554455445,0.19607843137254902,0.10021786492374729,3
456,Guido Carrillo\Guido-Carrillo,ar ARG,FW,Elche,es La Liga,29.0,1991.0,0.11499227202472953,0.1349775784753363,0.19260700389105062,0.11137724550898204,0.20441988950276244,0.13062240663900418,0.13008849557522123,0.1858054226475279,0.24657534246575344,0.22760646108663732,0.22881355932203393,0.2067868504772004,0.03564356435643564,0.23529411764705882,0.05882352941176471,3
477,Edinson Cavani\Edinson-Cavani,uy URU,FW,Manchester Utd,eng Premier League,33.0,1987.0,0.07511591962905718,0.18295964125560538,0.15408560311284045,0.11197604790419163,0.11878453038674029,0.12738589211618256,0.16548672566371683,0.1411483253588517,0.2684931506849315,0.1365638766519824,0.22033898305084748,0.08377518557794274,0.06534653465346535,0.3529411764705882,0.18518518518518517,3
557,Andreas Cornelius\Andreas-Cornelius,dk DEN,FW,Parma,it Serie A,27.0,1993.0,0.10664605873261206,0.18699551569506725,0.21322957198443582,0.12754491017964073,0.19198895027624305,0.13510373443983403,0.11592920353982303,0.1698564593301435,0.31232876712328766,0.19823788546255508,0.23728813559322037,0.15482502651113467,0.10297029702970298,0.27450980392156865,0.11328976034858389,3
571,Hélder Costa\Helder-Costa,pt POR,FW,Leeds United,eng Premier League,26.0,1994.0,0.16136012364760433,0.14260089686098654,0.14941634241245133,0.07904191616766468,0.16298342541436464,0.09626556016597511,0.21327433628318584,0.16188197767145132,0.1917808219178082,0.1894273127753304,0.3983050847457627,0.0911983032873807,0.24752475247524752,0.13725490196078433,0.22222222222222224,3
580,Tanguy Coulibaly\Tanguy-Coulibaly,fr FRA,FW,Stuttgart,de Bundesliga,19.0,2001.0,0.2009273570324575,0.22152466367713006,0.211284046692607,0.13233532934131736,0.19751381215469613,0.14887966804979255,0.24690265486725663,0.19218500797448165,0.23013698630136986,0.19676945668135096,0.15254237288135594,0.17497348886532343,0.3445544554455446,0.21568627450980393,0.16993464052287582,3
594,Cucho\Cucho,co COL,FW,Getafe,es La Liga,21.0,1999.0,0.2213292117465224,0.17130044843049327,0.24591439688715955,0.17724550898203592,0.2458563535911602,0.15360995850622408,0.19911504424778761,0.196969696969697,0.30136986301369867,0.26872246696035246,0.2627118644067797,0.19300106044538706,0.37623762376237624,0.13725490196078433,0.21350762527233116,3
609,Moanes Dabour\Moanes-Dabour,il ISR,FW,Hoffenheim,de Bundesliga,28.0,1992.0,0.29057187017001546,0.20358744394618833,0.19610894941634247,0.15449101796407186,0.23895027624309392,0.17062240663900416,0.23628318584070798,0.2240829346092504,0.2958904109589041,0.25403817914831134,0.22881355932203393,0.2926829268292683,0.14257425742574256,0.1764705882352941,0.27450980392156865,3
646,Grégoire Defrel\Gregoire-Defrel,mq MTQ,FW,Sassuolo,it Serie A,29.0,1991.0,0.1341576506955178,0.23273542600896863,0.19027237354085605,0.0718562874251497,0.20441988950276244,0.17435684647302907,0.29823008849557525,0.259170653907496,0.3671232876712329,0.22173274596182083,0.288135593220339,0.15800636267232235,0.09306930693069307,0.1764705882352941,0.1895424836601307,3
788,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,34.0,1986.0,0.1341576506955178,0.10986547085201794,0.12529182879377432,0.1598802395209581,0.15745856353591156,0.12058091286307054,0.13362831858407082,0.1283891547049442,0.3643835616438356,0.16005873715124816,0.5,0.1728525980911983,0.16633663366336635,0.23529411764705882,0.1721132897603486,3
812,Breel Embolo\Breel-Embolo,ch SUI,FW,M'Gladbach,de Bundesliga,23.0,1997.0,0.0831530139103555,0.14573991031390135,0.16342412451361865,0.07245508982035928,0.20580110497237566,0.11717842323651452,0.2451327433628319,0.19377990430622005,0.2410958904109589,0.21732745961820854,0.5254237288135594,0.11134676564156944,0.12475247524752475,0.11764705882352941,0.19172113289760348,3
820,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,30.0,1990.0,0.10324574961360125,0.20358744394618833,0.2031128404669261,0.10179640718562875,0.21961325966850825,0.16373443983402491,0.1584070796460177,0.2256778309409888,0.22739726027397258,0.23494860499265788,0.1610169491525424,0.13573700954400847,0.08910891089108912,0.11764705882352941,0.11111111111111112,3
961,Raúl García\Raul-Garcia,es ESP,FW,Athletic Club,es La Liga,34.0,1986.0,0.2723338485316847,0.20044843049327352,0.27898832684824904,0.21497005988023954,0.23480662983425413,0.13999999999999999,0.12477876106194692,0.16666666666666666,0.2547945205479452,0.26284875183553597,0.08474576271186442,0.34676564156945916,0.17425742574257427,0.13725490196078433,0.20261437908496735,3
979,Gervinho\Gervinho,ci CIV,FW,Parma,it Serie A,33.0,1987.0,0.1474497681607419,0.23139013452914797,0.20194552529182877,0.026946107784431142,0.14226519337016574,0.12406639004149378,0.24336283185840707,0.17464114832535882,0.3287671232876712,0.16005873715124816,0.11016949152542374,0.17497348886532343,0.17623762376237626,0.21568627450980393,0.17429193899782136,3
1021,Vagner Gonçalves\Vagner-Goncalves,cv CPV,FW,Metz,fr Ligue 1,24.0,1996.0,0.15301391035548687,0.1475336322869955,0.15758754863813232,0.13353293413173653,0.13121546961325967,0.11601659751037345,0.16371681415929204,0.1427432216905901,0.3315068493150685,0.13215859030837004,0.3983050847457627,0.17709437963944857,0.18415841584158418,0.23529411764705882,0.16339869281045752,3
1025,Nicolás González\Nicolas-Gonzalez,ar ARG,FW,Stuttgart,de Bundesliga,22.0,1998.0,0.1836166924265842,0.18475336322869956,0.2256809338521401,0.1437125748502994,0.12983425414364638,0.09095435684647304,0.12123893805309734,0.0869218500797448,0.2904109589041096,0.1248164464023495,0.5677966101694916,0.23435843054082714,0.26732673267326734,0.37254901960784315,0.2309368191721133,3
1066,Lamine Gueye\Lamine-Gueye,sn SEN,FW,Metz,fr Ligue 1,22.0,1998.0,0.1820710973724884,0.20044843049327352,0.27509727626459146,0.15209580838323356,0.23756906077348064,0.1458091286307054,0.252212389380531,0.20653907496012758,0.2547945205479452,0.24669603524229078,0.1610169491525424,0.10922587486744431,0.46534653465346537,0.27450980392156865,0.10675381263616558,3
1073,Sehrou Guirassy\Sehrou-Guirassy,fr FRA,FW,Rennes,fr Ligue 1,24.0,1996.0,0.06862442040185471,0.12197309417040357,0.12451361867704279,0.12694610778443116,0.16022099447513807,0.13477178423236516,0.18141592920353983,0.17304625199362042,0.3643835616438356,0.17180616740088106,0.22033898305084748,0.10498409331919405,0.05148514851485149,0.3137254901960784,0.06753812636165578,3
1085,Emmanuel Gyasi\Emmanuel-Gyasi,gh GHA,FW,Spezia,it Serie A,26.0,1994.0,0.13353941267387945,0.19730941704035876,0.1906614785992218,0.1089820359281437,0.22099447513812154,0.17394190871369297,0.3230088495575221,0.25757575757575757,0.2410958904109589,0.2525697503671072,0.23728813559322037,0.15588547189819726,0.2693069306930693,0.2549019607843137,0.1982570806100218,3
1150,Lucas Höler\Lucas-Holer,de GER,FW,Freiburg,de Bundesliga,26.0,1994.0,0.11931993817619782,0.1538116591928251,0.20350194552529186,0.11856287425149702,0.20165745856353587,0.1238174273858921,0.17787610619469027,0.16666666666666666,0.2493150684931507,0.2246696035242291,0.288135593220339,0.14103923647932132,0.21386138613861388,0.2549019607843137,0.13071895424836602,3
1175,Zlatan Ibrahimović\Zlatan-Ibrahimovic,se SWE,FW,Milan,it Serie A,38.0,1981.0,0.2559505409582689,0.2825112107623318,0.30622568093385216,0.13353293413173653,0.2734806629834254,0.18124481327800832,0.25929203539823004,0.2384370015948963,0.24657534246575344,0.2745961820851689,0.5593220338983051,0.33510074231177095,0.14257425742574256,0.1764705882352941,0.3028322440087146,3
1183,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,eng Premier League,23.0,1996.0,0.12457496136012364,0.21748878923766818,0.19338521400778214,0.15209580838323356,0.23618784530386736,0.18149377593360994,0.30707964601769916,0.25438596491228066,0.4219178082191781,0.2525697503671072,0.1610169491525424,0.14846235418875928,0.14653465346534653,0.3529411764705882,0.29629629629629634,3
1191,Ciro Immobile\Ciro-Immobile,it ITA,FW,Lazio,it Serie A,30.0,1990.0,0.13137557959814528,0.157847533632287,0.17081712062256812,0.1377245508982036,0.19613259668508284,0.13925311203319504,0.23805309734513272,0.19377990430622005,0.4657534246575342,0.21732745961820854,0.4830508474576271,0.1664899257688229,0.12475247524752475,0.4117647058823529,0.21350762527233116,3
1194,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,eng Premier League,28.0,1992.0,0.13261205564142198,0.0959641255605381,0.1120622568093385,0.12754491017964073,0.10635359116022097,0.061327800829875524,0.12123893805309734,0.08851674641148326,0.2493150684931507,0.12922173274596185,0.3474576271186441,0.17391304347826084,0.19801980198019803,0.21568627450980393,0.1721132897603486,3
1195,Marcus Ingvartsen\Marcus-Ingvartsen,dk DEN,FW,Union Berlin,de Bundesliga,24.0,1996.0,0.23585780525502317,0.23991031390134532,0.27898832684824904,0.20479041916167665,0.22237569060773477,0.16174273858921165,0.19557522123893806,0.1985645933014354,0.26301369863013696,0.23494860499265788,0.3474576271186441,0.16755037115588547,0.21782178217821785,0.19607843137254902,0.10893246187363835,3
1213,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,eng Premier League,22.0,1997.0,0.17928902627511592,0.2062780269058296,0.20544747081712067,0.03652694610778444,0.2251381215469613,0.15004149377593362,0.31769911504424775,0.23524720893141945,0.27123287671232876,0.25697503671071953,0.2542372881355932,0.22163308589607633,0.3524752475247525,0.23529411764705882,0.25925925925925924,3
1228,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,eng Premier League,23.0,1997.0,0.09088098918083463,0.2336322869955157,0.19961089494163428,0.08622754491017964,0.26381215469613256,0.1991701244813278,0.3566371681415929,0.30542264752791065,0.33424657534246577,0.2745961820851689,0.4067796610169492,0.10180275715800638,0.08712871287128714,0.29411764705882354,0.1328976034858388,3
1233,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,eng Premier League,23.0,1996.0,0.11561051004636787,0.16950672645739912,0.17782101167315176,0.06646706586826348,0.17955801104972374,0.11593360995850621,0.20265486725663714,0.1762360446570973,0.21095890410958906,0.20558002936857564,0.3050847457627119,0.08377518557794274,0.12673267326732673,0.19607843137254902,0.08932461873638343,3
1246,Joselu\Joselu,es ESP,FW,Alavés,es La Liga,30.0,1990.0,0.18763523956723338,0.14618834080717488,0.232295719844358,0.2155688622754491,0.23204419889502761,0.13178423236514525,0.09646017699115043,0.15071770334928228,0.21095890410958906,0.25844346549192365,0.17796610169491525,0.21739130434782608,0.13465346534653466,0.1764705882352941,0.10457516339869281,3
1264,Tino Kadewere\Tino-Kadewere,zw ZIM,FW,Lyon,fr Ligue 1,24.0,1996.0,0.15270479134466766,0.19417040358744395,0.22607003891050587,0.13233532934131736,0.19751381215469613,0.14804979253112036,0.2451327433628319,0.1905901116427432,0.25753424657534246,0.2261380323054332,0.45762711864406785,0.1102863202545069,0.3188118811881188,0.3137254901960784,0.18518518518518517,3
1268,Sasa Kalajdzic\Sasa-Kalajdzic,at AUT,FW,Stuttgart,de Bundesliga,23.0,1997.0,0.08717156105100464,0.16367713004484305,0.18677042801556423,0.09520958083832334,0.19889502762430936,0.11792531120331952,0.179646017699115,0.1762360446570973,0.26575342465753427,0.19676945668135096,0.3898305084745763,0.12407211028632024,0.041584158415841586,0.29411764705882354,0.11982570806100219,3
1270,Arnaud Kalimuendo\Arnaud-Kalimuendo,fr FRA,FW,Lens,fr Ligue 1,18.0,2002.0,0.08191653786707884,0.1834080717488789,0.17782101167315176,0.037724550898203604,0.11602209944751378,0.10008298755186724,0.1973451327433628,0.13157894736842105,0.26301369863013696,0.12922173274596185,0.6864406779661018,0.060445387062566275,0.21980198019801983,0.27450980392156865,0.17647058823529413,3
1273,Samuel Kalu\Samuel-Kalu,ng NGA,FW,Bordeaux,fr Ligue 1,22.0,1997.0,0.17279752704791343,0.2103139013452915,0.21206225680933857,0.21736526946107787,0.21823204419889503,0.16721991701244812,0.2451327433628319,0.2033492822966507,0.20547945205479454,0.23348017621145375,0.1610169491525424,0.17709437963944857,0.3326732673267327,0.09803921568627451,0.12200435729847496,3
1283,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,eng Premier League,27.0,1993.0,0.29520865533230295,0.21390134529147983,0.22607003891050587,0.2688622754491018,0.18784530386740328,0.18622406639004152,0.1407079646017699,0.16666666666666666,0.3835616438356164,0.2011747430249633,0.6186440677966102,0.3457051961823966,0.21386138613861388,0.43137254901960786,0.26143790849673204,3
1288,Yann Karamoh\Yann-Karamoh,fr FRA,FW,Parma,it Serie A,22.0,1998.0,0.16228748068006182,0.17533632286995515,0.17743190661478603,0.14191616766467066,0.16574585635359115,0.14605809128630706,0.22035398230088493,0.1778309409888357,0.3232876712328767,0.19383259911894274,0.23728813559322037,0.2014846235418876,0.2752475247524752,0.27450980392156865,0.24183006535947715,3
1308,Kenedy\Kenedy,br BRA,FW,Granada,es La Liga,24.0,1996.0,0.22967542503863986,0.08340807174887893,0.10272373540856032,0.27964071856287426,0.08839779005524859,0.07858921161825727,0.0752212389380531,0.06618819776714514,0.28493150684931506,0.07048458149779738,0.2627118644067797,0.10816542948038177,0.4,0.3137254901960784,0.1459694989106754,3
1314,Wahbi Khazri\Wahbi-Khazri,tn TUN,FW,Saint-Étienne,fr Ligue 1,29.0,1991.0,0.2933539412673879,0.17847533632286997,0.1813229571984436,0.3371257485029941,0.21270718232044195,0.19012448132780085,0.20265486725663714,0.1778309409888357,0.4191780821917808,0.20998531571218798,0.1271186440677966,0.3064687168610816,0.30297029702970296,0.21568627450980393,0.25054466230936817,3
1331,Mateo Klimowicz\Mateo-Klimowicz,de GER,FW,Stuttgart,de Bundesliga,20.0,2000.0,0.17094281298299843,0.17085201793721974,0.15603112840466926,0.1604790419161677,0.15883977900552484,0.13983402489626556,0.24336283185840707,0.16347687400318978,0.2684931506849315,0.1762114537444934,0.5084745762711864,0.18239660657476137,0.08910891089108912,0.1764705882352941,0.18082788671023964,3
1332,Fabian Klos\Fabian-Klos,de GER,FW,Arminia,de Bundesliga,32.0,1987.0,0.1480680061823802,0.13677130044843047,0.23618677042801559,0.13652694610778443,0.17541436464088395,0.08738589211618258,0.07168141592920355,0.09968102073365231,0.2547945205479452,0.1879588839941263,0.16949152542372883,0.23647932131495228,0.1702970297029703,0.23529411764705882,0.12200435729847496,3
1367,Christian Kouamé\Christian-Kouame,ci CIV,FW,Fiorentina,it Serie A,22.0,1997.0,0.07140649149922719,0.1672645739910314,0.16108949416342416,0.019760479041916173,0.21961325966850825,0.12497925311203321,0.2345132743362832,0.21610845295055822,0.24657534246575344,0.23054331864904554,0.22881355932203393,0.08271474019088017,0.12475247524752475,0.21568627450980393,0.13725490196078433,3
1398,Gaëtan Laborde\Gaetan-Laborde,fr FRA,FW,Montpellier,fr Ligue 1,26.0,1994.0,0.15734157650695516,0.18923766816143497,0.2171206225680934,0.09041916167664671,0.15883977900552484,0.09344398340248965,0.13362831858407082,0.1299840510366826,0.27123287671232876,0.18355359765051396,0.3983050847457627,0.17815482502651112,0.29504950495049503,0.27450980392156865,0.1503267973856209,3
1399,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,eng Premier League,29.0,1991.0,0.12859350850077278,0.1874439461883408,0.1536964980544747,0.09461077844311377,0.14779005524861877,0.11767634854771786,0.1973451327433628,0.16666666666666666,0.23013698630136986,0.1527165932452276,0.19491525423728814,0.18663838812301164,0.03762376237623762,0.2549019607843137,0.21350762527233116,3
1440,Rafael Leão\Rafael-Leao,pt POR,FW,Milan,it Serie A,21.0,1999.0,0.11004636785162286,0.1937219730941704,0.22101167315175096,0.09161676646706586,0.12983425414364638,0.1044813278008299,0.15309734513274337,0.12679425837320574,0.3452054794520548,0.14390602055800297,0.2796610169491526,0.15164369034994699,0.32475247524752476,0.4117647058823529,0.27450980392156865,3
1462,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,31.0,1988.0,0.12241112828438948,0.1838565022421525,0.1688715953307393,0.1095808383233533,0.16850828729281767,0.13692946058091288,0.20442477876106196,0.1778309409888357,0.30136986301369867,0.18649045521292218,0.5593220338983051,0.1601272534464475,0.1603960396039604,0.2549019607843137,0.20697167755991286,3
1529,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Inter,it Serie A,27.0,1993.0,0.10479134466769709,0.07847533632286995,0.09766536964980546,0.07604790419161678,0.13950276243093918,0.07692946058091288,0.17610619469026548,0.13636363636363638,0.4273972602739726,0.14684287812041116,0.6355932203389831,0.18769883351007424,0.14257425742574256,0.47058823529411764,0.2657952069716776,3
1530,Dodi Lukebakio\Dodi-Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,22.0,1997.0,0.14837712519319937,0.22466367713004481,0.2178988326848249,0.19520958083832338,0.16712707182320438,0.17983402489626554,0.19911504424778761,0.1698564593301435,0.27945205479452057,0.18502202643171806,0.288135593220339,0.13361611876988333,0.2495049504950495,0.23529411764705882,0.13725490196078433,3
1599,Myziane Maolida\Myziane-Maolida,fr FRA,FW,Nice,fr Ligue 1,21.0,1999.0,0.19072642967542505,0.18834080717488788,0.18443579766536966,0.1407185628742515,0.22928176795580105,0.15975103734439833,0.3053097345132743,0.2240829346092504,0.3424657534246575,0.25697503671071953,0.2796610169491526,0.22375397667020147,0.3801980198019802,0.27450980392156865,0.289760348583878,3
1628,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,eng Premier League,24.0,1995.0,0.16352395672333847,0.23273542600896863,0.20817120622568092,0.04431137724550898,0.22099447513812154,0.16846473029045644,0.33185840707964603,0.2527910685805423,0.2493150684931507,0.24669603524229078,0.4152542372881356,0.23647932131495228,0.14455445544554454,0.23529411764705882,0.1982570806100218,3
1640,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,Inter,it Serie A,22.0,1997.0,0.12550231839258114,0.09506726457399103,0.08638132295719846,0.09760479041916167,0.09254143646408838,0.08132780082987552,0.11769911504424779,0.09649122807017545,0.30684931506849317,0.1130690161527166,0.4491525423728814,0.18981972428419938,0.1108910891089109,0.3137254901960784,0.17647058823529413,3
1665,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,eng Premier League,23.0,1996.0,0.09953632148377126,0.20358744394618833,0.1762645914396887,0.1,0.13397790055248618,0.11751037344398342,0.19557522123893806,0.15071770334928228,0.3041095890410959,0.13509544787077826,0.24576271186440676,0.11452810180275717,0.07722772277227723,0.2549019607843137,0.2178649237472767,3
1678,Nathanael Mbuku\Nathanael-Mbuku,fr FRA,FW,Reims,fr Ligue 1,18.0,2002.0,0.2123647604327666,0.22152466367713006,0.209727626459144,0.14910179640718565,0.13674033149171266,0.136597510373444,0.19380530973451326,0.15071770334928228,0.2684931506849315,0.15418502202643172,0.2033898305084746,0.24708377518557795,0.16831683168316833,0.19607843137254902,0.27450980392156865,3
1680,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,eng Premier League,24.0,1996.0,0.1693972179289026,0.1547085201793722,0.21867704280155648,0.016167664670658683,0.20994475138121543,0.09070539419087138,0.12300884955752212,0.15071770334928228,0.2602739726027397,0.23494860499265788,0.16949152542372883,0.26935312831389185,0.039603960396039604,0.13725490196078433,0.23747276688453162,3
1762,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,eng Premier League,25.0,1994.0,0.07017001545595054,0.12286995515695068,0.13346303501945525,0.06347305389221558,0.14917127071823205,0.09394190871369296,0.131858407079646,0.15869218500797447,0.38630136986301367,0.15712187958883994,0.2711864406779661,0.0943796394485684,0.100990099009901,0.33333333333333337,0.18082788671023964,3
1777,Jorge Molina\Jorge-Molina,es ESP,FW,Granada,es La Liga,38.0,1982.0,0.1777434312210201,0.12242152466367714,0.19027237354085605,0.09820359281437127,0.17265193370165743,0.09145228215767637,0.11592920353982303,0.1220095693779904,0.32054794520547947,0.1776798825256975,0.3305084745762712,0.2608695652173913,0.06732673267326733,0.23529411764705882,0.20697167755991286,3
1796,Álvaro Morata\Alvaro-Morata,es ESP,FW,Juventus,it Serie A,27.0,1992.0,0.12612055641421946,0.252914798206278,0.2381322957198444,0.1532934131736527,0.18646408839779005,0.16929460580912864,0.21150442477876105,0.1858054226475279,0.49041095890410963,0.19823788546255508,0.5677966101694916,0.19088016967126192,0.24752475247524752,0.4117647058823529,0.24400871459694992,3
1867,Papa Ndiaga Yade\Papa-Ndiaga-Yade,sn SEN,FW,Metz,fr Ligue 1,20.0,2000.0,0.21731066460587325,0.1591928251121076,0.1680933852140078,0.2029940119760479,0.16574585635359115,0.1279668049792531,0.18141592920353983,0.1427432216905901,0.5424657534246575,0.18208516886930984,0.38135593220338987,0.13997879109225875,0.3920792079207921,0.3529411764705882,0.21568627450980393,3
1908,Arnaud Nordin\Arnaud-Nordin,fr FRA,FW,Saint-Étienne,fr Ligue 1,22.0,1998.0,0.18701700154559506,0.21165919282511209,0.1964980544747082,0.22634730538922154,0.16160220994475136,0.16614107883817428,0.20265486725663714,0.16347687400318978,0.29315068493150687,0.1644640234948605,0.4322033898305085,0.12513255567338283,0.3722772277227723,0.29411764705882354,0.1982570806100218,3
